"rate","prov","temp","stage","count"
0.0720779751729987,"on",10,"L3",1
0.0722541974064363,"on",10,"L3",1
0.0724200587595314,"on",10,"L3",1
0.072577013800413,"on",10,"L3",1
0.0727262959545965,"on",10,"L3",1
0.072868965763089,"on",10,"L3",1
0.0730059336688817,"on",10,"L3",1
0.0731379518561606,"on",10,"L3",1
0.0371353020914181,"qc",10,"L3",1
0.0394873188897227,"qc",10,"L3",1
0.0415447280716895,"qc",10,"L3",1
0.0425623480680427,"qc",10,"L3",1
0.0427225958916115,"qc",10,"L3",1
0.042893971848544,"qc",10,"L3",1
0.043068431463744,"qc",10,"L3",1
0.0431865260709651,"qc",10,"L3",1
0.0432458407445026,"qc",10,"L3",1
0.0434267853325397,"qc",10,"L3",1
0.0435123487190487,"qc",10,"L3",1
0.0436120010639174,"qc",10,"L3",1
0.0437058137917319,"qc",10,"L3",1
0.0438026949695317,"qc",10,"L3",1
0.0440005963893551,"qc",10,"L3",1
0.0441504353691911,"qc",10,"L3",1
0.0442060032156304,"qc",10,"L3",1
0.044420396599196,"qc",10,"L3",1
0.0445401229056,"qc",10,"L3",1
0.044645590181734,"qc",10,"L3",1
0.044883805492665,"qc",10,"L3",1
0.0448870738913807,"qc",10,"L3",1
0.0451399282041662,"qc",10,"L3",1
0.0452025436009807,"qc",10,"L3",1
0.0454173277986737,"qc",10,"L3",1
0.0454922811080724,"qc",10,"L3",1
0.0455570082085097,"qc",10,"L3",1
0.045719770020794,"qc",10,"L3",1
0.045760911373523,"qc",10,"L3",1
0.0460121327965064,"qc",10,"L3",1
0.0460614571841834,"qc",10,"L3",1
0.0462489089225531,"qc",10,"L3",1
0.0464526314846221,"qc",10,"L3",1
0.0464736140690766,"qc",10,"L3",1
0.0466856377827872,"qc",10,"L3",1
0.0468885190545019,"qc",10,"L3",1
0.0469192916219331,"qc",10,"L3",1
0.0470841590476123,"qc",10,"L3",1
0.047273403776822,"qc",10,"L3",1
0.0474539392934639,"qc",10,"L3",1
0.0475081084588203,"qc",10,"L3",1
0.0476301160279222,"qc",10,"L3",1
0.0478020913074842,"qc",10,"L3",1
0.0479186672281955,"qc",10,"L3",1
0.0479678342365233,"qc",10,"L3",1
0.0481308710070112,"qc",10,"L3",1
0.0482901048676219,"qc",10,"L3",1
0.0483056433059239,"qc",10,"L3",1
0.0484458029127675,"qc",10,"L3",1
0.0485996318749912,"qc",10,"L3",1
0.0487496038121631,"qc",10,"L3",1
0.0488982247203809,"qc",10,"L3",1
0.049044447077749,"qc",10,"L3",1
0.0491891323823684,"qc",10,"L3",1
0.0493324307310731,"qc",10,"L3",1
0.0494039201202955,"qc",10,"L3",1
0.0494742751815736,"qc",10,"L3",1
0.0496152985848241,"qc",10,"L3",1
0.0497551985953098,"qc",10,"L3",1
0.0498945491959227,"qc",10,"L3",1
0.0500333399186197,"qc",10,"L3",1
0.0501718040532169,"qc",10,"L3",1
0.0503100891404197,"qc",10,"L3",1
0.0504485599800109,"qc",10,"L3",1
0.0505747591131034,"qc",10,"L3",1
0.0505870600484202,"qc",10,"L3",1
0.0507264534445572,"qc",10,"L3",1
0.0508657748591187,"qc",10,"L3",1
0.0510068956273976,"qc",10,"L3",1
0.0510698500388535,"qc",10,"L3",1
0.0511483633895562,"qc",10,"L3",1
0.0512913862812015,"qc",10,"L3",1
0.051436042126184,"qc",10,"L3",1
0.0515277640024386,"qc",10,"L3",1
0.0515815587959244,"qc",10,"L3",1
0.0517307071818254,"qc",10,"L3",1
0.0518812700803617,"qc",10,"L3",1
0.0520345309537687,"qc",10,"L3",1
0.0521919061146732,"qc",10,"L3",1
0.0523054022386198,"qc",10,"L3",1
0.0523518785461066,"qc",10,"L3",1
0.0525157427195294,"qc",10,"L3",1
0.052685658075149,"qc",10,"L3",1
0.0528601901401192,"qc",10,"L3",1
0.0529891883731194,"qc",10,"L3",1
0.0530402243126224,"qc",10,"L3",1
0.0532269145336131,"qc",10,"L3",1
0.0534235224316274,"qc",10,"L3",1
0.0536292924077088,"qc",10,"L3",1
0.0536317467832506,"qc",10,"L3",1
0.0538459912054994,"qc",10,"L3",1
0.0540756802918093,"qc",10,"L3",1
0.0542730867433335,"qc",10,"L3",1
0.0543206571427852,"qc",10,"L3",1
0.0544392932815634,"qc",10,"L3",1
0.0545841031039516,"qc",10,"L3",1
0.0548725157483419,"qc",10,"L3",1
0.0549557345213469,"qc",10,"L3",1
0.055186401802022,"qc",10,"L3",1
0.0555334179497935,"qc",10,"L3",1
0.0555763419522788,"qc",10,"L3",1
0.0557512596896151,"qc",10,"L3",1
0.0559155710621613,"qc",10,"L3",1
0.0563351495129533,"qc",10,"L3",1
0.0564246848954629,"qc",10,"L3",1
0.0567812916858109,"qc",10,"L3",1
0.0568501241458863,"qc",10,"L3",1
0.0572330458367725,"qc",10,"L3",1
0.0576654855100962,"qc",10,"L3",1
0.0576972480038545,"qc",10,"L3",1
0.0580002049384154,"qc",10,"L3",1
0.0580613624285437,"qc",10,"L3",1
0.0584167477664838,"qc",10,"L3",1
0.0586557202471769,"qc",10,"L3",1
0.0587355376184843,"qc",10,"L3",1
0.0590196341956519,"qc",10,"L3",1
0.0591637394060403,"qc",10,"L3",1
0.0592791929592668,"qc",10,"L3",1
0.0594449361786394,"qc",10,"L3",1
0.0595162020659829,"qc",10,"L3",1
0.0597344845952743,"qc",10,"L3",1
0.059938229853196,"qc",10,"L3",1
0.0601296489554008,"qc",10,"L3",1
0.0601314062731413,"qc",10,"L3",1
0.0603106116370171,"qc",10,"L3",1
0.0604827118827052,"qc",10,"L3",1
0.0606473059351862,"qc",10,"L3",1
0.0607512256995016,"qc",10,"L3",1
0.0608054858908206,"qc",10,"L3",1
0.060957127343431,"qc",10,"L3",1
0.0611040808107802,"qc",10,"L3",1
0.0612470078917244,"qc",10,"L3",1
0.061325411182332,"qc",10,"L3",1
0.0613659229430724,"qc",10,"L3",1
0.0613864711119446,"qc",10,"L3",1
0.061522806232704,"qc",10,"L3",1
0.0616558986371931,"qc",10,"L3",1
0.0617869556929198,"qc",10,"L3",1
0.0618702869002454,"qc",10,"L3",1
0.0619162084629233,"qc",10,"L3",1
0.0620436780941864,"qc",10,"L3",1
0.0621696766420549,"qc",10,"L3",1
0.0622947852748907,"qc",10,"L3",1
0.0623968736855243,"qc",10,"L3",1
0.0624191347111783,"qc",10,"L3",1
0.0625430426078221,"qc",10,"L3",1
0.0626668206282416,"qc",10,"L3",1
0.062729206427359,"qc",10,"L3",1
0.0627905703076673,"qc",10,"L3",1
0.0628714492250403,"qc",10,"L3",1
0.0629146112834412,"qc",10,"L3",1
0.0629150683571302,"qc",10,"L3",1
0.0630395208392456,"qc",10,"L3",1
0.0631652266126053,"qc",10,"L3",1
0.0634333926167999,"qc",10,"L3",1
0.0639611881982225,"qc",10,"L3",1
0.0642020061004955,"qc",10,"L3",1
0.0645088861809601,"qc",10,"L3",1
0.0650882963972489,"qc",10,"L3",1
0.0657189391193992,"qc",10,"L3",1
0.0664201184078098,"qc",10,"L3",1
0.0672094412361552,"qc",10,"L3",1
0.0675544015288047,"qc",10,"L3",1
0.0680626139864535,"qc",10,"L3",1
0.06886608709255,"qc",10,"L3",1
0.0695254393925485,"qc",10,"L3",1
0.0767731537551182,"qc",10,"L3",1
0.0795344531392354,"qc",10,"L3",1
0.0714285714285714,"ip",15,"L3",1
0.0909090909090909,"ip",15,"L3",1
0.1,"ip",15,"L3",1
0.125,"ip",15,"L3",4
0.142857142857143,"ip",15,"L3",26
0.166666666666667,"ip",15,"L3",59
0.2,"ip",15,"L3",19
0.5,"ip",15,"L3",1
0.125,"in",15,"L3",1
0.142857142857143,"in",15,"L3",3
0.166666666666667,"in",15,"L3",2
0.0909090909090909,"nb",15,"L3",1
0.1,"nb",15,"L3",1
0.111111111111111,"nb",15,"L3",3
0.125,"nb",15,"L3",8
0.142857142857143,"nb",15,"L3",9
0.111111111111111,"on",15,"L3",6
0.125,"on",15,"L3",7
0.142857142857143,"on",15,"L3",4
0.166666666666667,"on",15,"L3",1
0.111111111111111,"qc",15,"L3",3
0.125,"qc",15,"L3",3
0.142857142857143,"qc",15,"L3",13
0.166666666666667,"qc",15,"L3",6
0.166666666666667,"ip",20,"L3",1
0.2,"ip",20,"L3",19
0.25,"ip",20,"L3",81
0.333333333333333,"ip",20,"L3",26
0.5,"ip",20,"L3",2
0.111111111111111,"in",20,"L3",1
0.125,"in",20,"L3",1
0.166666666666667,"in",20,"L3",10
0.2,"in",20,"L3",68
0.25,"in",20,"L3",46
0.333333333333333,"in",20,"L3",1
1,"in",20,"L3",1
0.1,"nb",20,"L3",1
0.125,"nb",20,"L3",3
0.142857142857143,"nb",20,"L3",7
0.166666666666667,"nb",20,"L3",28
0.2,"nb",20,"L3",62
0.25,"nb",20,"L3",30
0.333333333333333,"nb",20,"L3",3
0.125,"on",20,"L3",1
0.142857142857143,"on",20,"L3",2
0.166666666666667,"on",20,"L3",11
0.2,"on",20,"L3",53
0.25,"on",20,"L3",48
0.333333333333333,"on",20,"L3",2
0.5,"on",20,"L3",3
0.1,"qc",20,"L3",1
0.111111111111111,"qc",20,"L3",2
0.125,"qc",20,"L3",3
0.142857142857143,"qc",20,"L3",8
0.166666666666667,"qc",20,"L3",42
0.2,"qc",20,"L3",54
0.25,"qc",20,"L3",15
0.333333333333333,"qc",20,"L3",7
0.333333333333333,"ip",25,"L3",32
0.5,"ip",25,"L3",140
0.2,"in",25,"L3",1
0.25,"in",25,"L3",7
0.333333333333333,"in",25,"L3",34
0.5,"in",25,"L3",43
0.2,"nb",25,"L3",8
0.25,"nb",25,"L3",21
0.333333333333333,"nb",25,"L3",43
0.5,"nb",25,"L3",10
1,"nb",25,"L3",1
0.111111111111111,"on",25,"L3",1
0.2,"on",25,"L3",2
0.25,"on",25,"L3",13
0.333333333333333,"on",25,"L3",40
0.5,"on",25,"L3",33
1,"on",25,"L3",2
0.2,"qc",25,"L3",3
0.25,"qc",25,"L3",14
0.333333333333333,"qc",25,"L3",75
0.5,"qc",25,"L3",33
0.244043818029242,"ip",30,"L3",1
0.296415497407227,"ip",30,"L3",1
0.400147905231836,"ip",30,"L3",1
0.406864462992529,"ip",30,"L3",1
0.413927142911351,"ip",30,"L3",1
0.422032518470433,"ip",30,"L3",1
0.476416259577342,"ip",30,"L3",1
0.478760270341923,"ip",30,"L3",1
0.480959738040841,"ip",30,"L3",1
0.483055841321932,"ip",30,"L3",1
0.485050297781923,"ip",30,"L3",1
0.486972872208425,"ip",30,"L3",1
0.48882929690969,"ip",30,"L3",1
0.490630132749789,"ip",30,"L3",1
0.492388155903132,"ip",30,"L3",1
0.494108979886103,"ip",30,"L3",1
0.494163700909756,"ip",30,"L3",1
0.495798388421723,"ip",30,"L3",1
0.497465588822388,"ip",30,"L3",1
0.499115394781554,"ip",30,"L3",1
0.500753321834966,"ip",30,"L3",1
0.502386034205182,"ip",30,"L3",1
0.504017912650809,"ip",30,"L3",1
0.505653932657829,"ip",30,"L3",1
0.507302178948769,"ip",30,"L3",1
0.508968613283599,"ip",30,"L3",1
0.510656920093182,"ip",30,"L3",1
0.512378491596854,"ip",30,"L3",1
0.514141843261132,"ip",30,"L3",1
0.515952250447183,"ip",30,"L3",1
0.517832176890164,"ip",30,"L3",1
0.519786911913169,"ip",30,"L3",1
0.521839231651609,"ip",30,"L3",1
0.524021605598619,"ip",30,"L3",1
0.526361803964857,"ip",30,"L3",1
0.528909154874658,"ip",30,"L3",1
0.531752123509042,"ip",30,"L3",1
0.535000201557495,"ip",30,"L3",1
0.538888606237487,"ip",30,"L3",1
0.54388516814186,"ip",30,"L3",1
0.551267802096102,"ip",30,"L3",1
0.564396711912879,"ip",30,"L3",1
0.577095245560338,"ip",30,"L3",1
0.584847567006161,"ip",30,"L3",1
0.590633814707563,"ip",30,"L3",1
0.595553582310509,"ip",30,"L3",1
0.611454862573471,"ip",30,"L3",1
0.63079200646066,"ip",30,"L3",1
0.640685653554348,"ip",30,"L3",1
0.647858645227575,"ip",30,"L3",1
0.653743460677906,"ip",30,"L3",1
0.658918868192239,"ip",30,"L3",1
0.663686671756994,"ip",30,"L3",1
0.668244179259437,"ip",30,"L3",1
0.67274847135201,"ip",30,"L3",1
0.677356336475252,"ip",30,"L3",1
0.682264187850421,"ip",30,"L3",1
0.687796503735697,"ip",30,"L3",1
0.69459337947937,"ip",30,"L3",1
0.704119431725153,"ip",30,"L3",1
0.714962883639902,"ip",30,"L3",1
0.721375019730915,"ip",30,"L3",1
0.725332291122013,"ip",30,"L3",1
0.728210425850033,"ip",30,"L3",1
0.730499794065341,"ip",30,"L3",1
0.732421316457248,"ip",30,"L3",1
0.734097677409184,"ip",30,"L3",1
0.735593722842676,"ip",30,"L3",1
0.736953241906459,"ip",30,"L3",1
0.0240534533433715,"in",30,"L3",1
0.213895455711907,"in",30,"L3",1
0.215628462489593,"in",30,"L3",1
0.21739565441662,"in",30,"L3",1
0.219178603676604,"in",30,"L3",1
0.22101169529122,"in",30,"L3",1
0.222882760054472,"in",30,"L3",1
0.224787085043391,"in",30,"L3",1
0.226764201496928,"in",30,"L3",1
0.228805079464772,"in",30,"L3",1
0.230911213245986,"in",30,"L3",1
0.233097774283969,"in",30,"L3",1
0.235401048772443,"in",30,"L3",1
0.237836596402012,"in",30,"L3",1
0.240419667113633,"in",30,"L3",1
0.243185512326456,"in",30,"L3",1
0.246178583383957,"in",30,"L3",1
0.249496587079082,"in",30,"L3",1
0.250672332275015,"in",30,"L3",1
0.25322097176142,"in",30,"L3",1
0.253539924127338,"in",30,"L3",1
0.256405058434608,"in",30,"L3",1
0.257494962421121,"in",30,"L3",1
0.259277274446563,"in",30,"L3",1
0.262166851037343,"in",30,"L3",1
0.262620817070273,"in",30,"L3",1
0.265084701249728,"in",30,"L3",1
0.268042787453079,"in",30,"L3",1
0.269082118816926,"in",30,"L3",1
0.271055108580974,"in",30,"L3",1
0.274138515883606,"in",30,"L3",1
0.277315940318846,"in",30,"L3",1
0.277887063579291,"in",30,"L3",1
0.280603430117203,"in",30,"L3",1
0.28403506250388,"in",30,"L3",1
0.287642977747407,"in",30,"L3",1
0.290029073088029,"in",30,"L3",1
0.291461774712124,"in",30,"L3",1
0.29553207742817,"in",30,"L3",1
0.299927897899531,"in",30,"L3",1
0.303131813094426,"in",30,"L3",1
0.304740495000992,"in",30,"L3",1
0.310045803919051,"in",30,"L3",1
0.313979825475058,"in",30,"L3",1
0.315893554981715,"in",30,"L3",1
0.322221180256793,"in",30,"L3",1
0.322986113729621,"in",30,"L3",1
0.328760111028928,"in",30,"L3",1
0.331082267176561,"in",30,"L3",1
0.335015327797276,"in",30,"L3",1
0.338927961845823,"in",30,"L3",1
0.340633449306016,"in",30,"L3",1
0.345535506387075,"in",30,"L3",1
0.347145627460796,"in",30,"L3",1
0.349769520749911,"in",30,"L3",1
0.353472885590507,"in",30,"L3",1
0.35672447192276,"in",30,"L3",1
0.356747105468569,"in",30,"L3",1
0.359698968850079,"in",30,"L3",1
0.362383338482799,"in",30,"L3",1
0.364848605981991,"in",30,"L3",1
0.36612375187552,"in",30,"L3",1
0.36713495873867,"in",30,"L3",1
0.369274764629079,"in",30,"L3",1
0.370701888758327,"in",30,"L3",1
0.371293792718778,"in",30,"L3",1
0.373212387072295,"in",30,"L3",1
0.37501979983663,"in",30,"L3",1
0.376753230077342,"in",30,"L3",1
0.37842842369044,"in",30,"L3",1
0.380039735682353,"in",30,"L3",1
0.381590259323415,"in",30,"L3",1
0.383106142498947,"in",30,"L3",1
0.384573292871797,"in",30,"L3",1
0.38600414088425,"in",30,"L3",1
0.387412078427784,"in",30,"L3",1
0.388778470113603,"in",30,"L3",1
0.390130365243441,"in",30,"L3",1
0.391456213803858,"in",30,"L3",1
0.392765218228406,"in",30,"L3",1
0.394059141585347,"in",30,"L3",1
0.3953369868147,"in",30,"L3",1
0.396606332277862,"in",30,"L3",1
0.397863320796022,"in",30,"L3",1
0.399114993384499,"in",30,"L3",1
0.400361543376751,"in",30,"L3",1
0.401605772403735,"in",30,"L3",1
0.402849230307094,"in",30,"L3",1
0.404095733264166,"in",30,"L3",1
0.405342344564625,"in",30,"L3",1
0.406600482109932,"in",30,"L3",1
0.407859183767464,"in",30,"L3",1
0.409136418742014,"in",30,"L3",1
0.441762367080287,"in",30,"L3",1
0.444991658964575,"in",30,"L3",1
0.451510193845424,"in",30,"L3",1
0.456682016481829,"in",30,"L3",1
0.461047448016404,"in",30,"L3",1
0.464868409812877,"in",30,"L3",1
0.468289901279931,"in",30,"L3",1
0.471387313524334,"in",30,"L3",1
0.474255317455381,"in",30,"L3",1
0.476936282083769,"in",30,"L3",1
0.479464661373248,"in",30,"L3",1
0.481868485014564,"in",30,"L3",1
0.484169285908547,"in",30,"L3",1
0.486384315385269,"in",30,"L3",1
0.488527548808366,"in",30,"L3",1
0.49060626346348,"in",30,"L3",1
0.492635027414307,"in",30,"L3",1
0.494626615677917,"in",30,"L3",1
0.496588476060243,"in",30,"L3",1
0.498527035889272,"in",30,"L3",1
0.676064860970618,"in",30,"L3",1
0.71025293035947,"in",30,"L3",1
0.718012682231013,"in",30,"L3",1
0.00266094381486837,"nb",30,"L3",1
0.21688968566136,"nb",30,"L3",1
0.21845213167464,"nb",30,"L3",1
0.220028078541182,"nb",30,"L3",1
0.221637963722072,"nb",30,"L3",1
0.223285135584923,"nb",30,"L3",1
0.224957886005423,"nb",30,"L3",1
0.226682333153245,"nb",30,"L3",1
0.22845973999865,"nb",30,"L3",1
0.230284052895592,"nb",30,"L3",1
0.232164792027908,"nb",30,"L3",1
0.234137701701428,"nb",30,"L3",1
0.236196084165527,"nb",30,"L3",1
0.236442209503428,"nb",30,"L3",1
0.238351685439252,"nb",30,"L3",1
0.240624689546175,"nb",30,"L3",1
0.243039409279927,"nb",30,"L3",1
0.245624338290717,"nb",30,"L3",1
0.248412946480747,"nb",30,"L3",1
0.251461750559024,"nb",30,"L3",1
0.254793014583335,"nb",30,"L3",1
0.254865382828749,"nb",30,"L3",1
0.258668604563967,"nb",30,"L3",1
0.263016814532819,"nb",30,"L3",1
0.266332948438298,"nb",30,"L3",1
0.268060345742323,"nb",30,"L3",1
0.27048559498595,"nb",30,"L3",1
0.273807768371751,"nb",30,"L3",1
0.274252161158393,"nb",30,"L3",1
0.276007821250451,"nb",30,"L3",1
0.277172778067423,"nb",30,"L3",1
0.278144075755668,"nb",30,"L3",1
0.280086911450087,"nb",30,"L3",1
0.282217953882002,"nb",30,"L3",1
0.284465804702592,"nb",30,"L3",1
0.286300917469941,"nb",30,"L3",1
0.286520251216501,"nb",30,"L3",1
0.29111471314529,"nb",30,"L3",1
0.291955677290024,"nb",30,"L3",1
0.292707394615035,"nb",30,"L3",1
0.296073430415797,"nb",30,"L3",1
0.296908941618715,"nb",30,"L3",1
0.301236618649155,"nb",30,"L3",1
0.301515080900797,"nb",30,"L3",1
0.301655899095875,"nb",30,"L3",1
0.305057120272776,"nb",30,"L3",1
0.307552312746956,"nb",30,"L3",1
0.308495430948673,"nb",30,"L3",1
0.311650454494785,"nb",30,"L3",1
0.313187110766883,"nb",30,"L3",1
0.314203680107487,"nb",30,"L3",1
0.314566895313843,"nb",30,"L3",1
0.317315516655779,"nb",30,"L3",1
0.319909505223022,"nb",30,"L3",1
0.321347351198554,"nb",30,"L3",1
0.322398546274455,"nb",30,"L3",1
0.324803765390386,"nb",30,"L3",1
0.327138208778332,"nb",30,"L3",1
0.328440899334643,"nb",30,"L3",1
0.329423212432089,"nb",30,"L3",1
0.331675270826924,"nb",30,"L3",1
0.333908920790818,"nb",30,"L3",1
0.334912521581467,"nb",30,"L3",1
0.336136765387978,"nb",30,"L3",1
0.336859833326919,"nb",30,"L3",1
0.338375896989423,"nb",30,"L3",1
0.340447183864401,"nb",30,"L3",1
0.340638057711442,"nb",30,"L3",1
0.342938799865207,"nb",30,"L3",1
0.345147743117026,"nb",30,"L3",1
0.345297160101105,"nb",30,"L3",1
0.347745152836056,"nb",30,"L3",1
0.349182819229435,"nb",30,"L3",1
0.350291724739757,"nb",30,"L3",1
0.352650946404672,"nb",30,"L3",1
0.352996538702997,"nb",30,"L3",1
0.355747639025242,"nb",30,"L3",1
0.355885300138292,"nb",30,"L3",1
0.358523758802953,"nb",30,"L3",1
0.359049669711353,"nb",30,"L3",1
0.361033831954671,"nb",30,"L3",1
0.36259878129361,"nb",30,"L3",1
0.363345693422564,"nb",30,"L3",1
0.365372730721363,"nb",30,"L3",1
0.36549333524243,"nb",30,"L3",1
0.36674628838745,"nb",30,"L3",1
0.367504376149099,"nb",30,"L3",1
0.369387607586034,"nb",30,"L3",1
0.371166498553102,"nb",30,"L3",1
0.371835861865392,"nb",30,"L3",1
0.372863555710777,"nb",30,"L3",1
0.374491589106302,"nb",30,"L3",1
0.376055080324062,"nb",30,"L3",1
0.377545257416665,"nb",30,"L3",1
0.378722073138855,"nb",30,"L3",1
0.378993796553566,"nb",30,"L3",1
0.380402995619314,"nb",30,"L3",1
0.381755560176976,"nb",30,"L3",1
0.383082875107435,"nb",30,"L3",1
0.384376793262763,"nb",30,"L3",1
0.385636993418193,"nb",30,"L3",1
0.386880387930789,"nb",30,"L3",1
0.388089437083547,"nb",30,"L3",1
0.389284785617145,"nb",30,"L3",1
0.389389851331248,"nb",30,"L3",1
0.390458640135065,"nb",30,"L3",1
0.39161637799681,"nb",30,"L3",1
0.392761518576322,"nb",30,"L3",1
0.393891220394091,"nb",30,"L3",1
0.395013838554461,"nb",30,"L3",1
0.396123257495986,"nb",30,"L3",1
0.397227725138455,"nb",30,"L3",1
0.398324214578118,"nb",30,"L3",1
0.399416666183301,"nb",30,"L3",1
0.400505036124489,"nb",30,"L3",1
0.401591649842097,"nb",30,"L3",1
0.402676717503069,"nb",30,"L3",1
0.402914712371028,"nb",30,"L3",1
0.40376435245336,"nb",30,"L3",1
0.40485155916473,"nb",30,"L3",1
0.405946906190266,"nb",30,"L3",1
0.40704149981689,"nb",30,"L3",1
0.408150252916235,"nb",30,"L3",1
0.409261774869253,"nb",30,"L3",1
0.410386090418822,"nb",30,"L3",1
0.410982552178756,"nb",30,"L3",1
0.411522624164802,"nb",30,"L3",1
0.433930253242802,"nb",30,"L3",1
0.445385232616357,"nb",30,"L3",1
0.453129111774001,"nb",30,"L3",1
0.459090849061526,"nb",30,"L3",1
0.46402927943154,"nb",30,"L3",1
0.46830324076903,"nb",30,"L3",1
0.472090941771401,"nb",30,"L3",1
0.475537315423023,"nb",30,"L3",1
0.478717115762155,"nb",30,"L3",1
0.481702040601303,"nb",30,"L3",1
0.48451102581599,"nb",30,"L3",1
0.487193683849194,"nb",30,"L3",1
0.489777122602822,"nb",30,"L3",1
0.492280242779609,"nb",30,"L3",1
0.494719471049013,"nb",30,"L3",1
0.497108922500982,"nb",30,"L3",1
0.499466072112453,"nb",30,"L3",1
0.501804725616093,"nb",30,"L3",1
0.504136576207637,"nb",30,"L3",1
0.506473303211366,"nb",30,"L3",1
0.508828000785824,"nb",30,"L3",1
0.511214687308136,"nb",30,"L3",1
0.633530622131161,"nb",30,"L3",1
0.661765082768272,"nb",30,"L3",1
0.163901180231864,"on",30,"L3",1
0.165839834443611,"on",30,"L3",1
0.167717971189651,"on",30,"L3",1
0.169542807850031,"on",30,"L3",1
0.171300623643374,"on",30,"L3",1
0.173010732080314,"on",30,"L3",1
0.174685070950877,"on",30,"L3",1
0.176309439948142,"on",30,"L3",1
0.17789875951017,"on",30,"L3",1
0.17946372427507,"on",30,"L3",1
0.180985526678076,"on",30,"L3",1
0.182487882701065,"on",30,"L3",1
0.182819580234932,"on",30,"L3",1
0.18396519229595,"on",30,"L3",1
0.185416120864241,"on",30,"L3",1
0.186853686021041,"on",30,"L3",1
0.188264112932642,"on",30,"L3",1
0.189074999838514,"on",30,"L3",1
0.189664139607133,"on",30,"L3",1
0.191047556670928,"on",30,"L3",1
0.192418909032466,"on",30,"L3",1
0.193780060038247,"on",30,"L3",1
0.195129641738082,"on",30,"L3",1
0.196080268261218,"on",30,"L3",1
0.196472881720289,"on",30,"L3",1
0.197807130235807,"on",30,"L3",1
0.199136982564968,"on",30,"L3",1
0.200462519224336,"on",30,"L3",1
0.201785880404267,"on",30,"L3",1
0.203107474081143,"on",30,"L3",1
0.204430662496175,"on",30,"L3",1
0.204512157635547,"on",30,"L3",1
0.205752255578959,"on",30,"L3",1
0.207081131931894,"on",30,"L3",1
0.208409463024836,"on",30,"L3",1
0.209747372295971,"on",30,"L3",1
0.211090574019408,"on",30,"L3",1
0.212441635419061,"on",30,"L3",1
0.213807980240966,"on",30,"L3",1
0.215178916351495,"on",30,"L3",1
0.216046852505999,"on",30,"L3",1
0.216573981409279,"on",30,"L3",1
0.217980440704995,"on",30,"L3",1
0.219401724825366,"on",30,"L3",1
0.220853887163395,"on",30,"L3",1
0.222321920332012,"on",30,"L3",1
0.223816907484349,"on",30,"L3",1
0.225351235776969,"on",30,"L3",1
0.226912450458762,"on",30,"L3",1
0.228504712874788,"on",30,"L3",1
0.230157331135171,"on",30,"L3",1
0.231854884541168,"on",30,"L3",1
0.233604124410761,"on",30,"L3",1
0.235414266377446,"on",30,"L3",1
0.237296418114654,"on",30,"L3",1
0.238244156022682,"on",30,"L3",1
0.239267222094447,"on",30,"L3",1
0.241340530952436,"on",30,"L3",1
0.243526969487373,"on",30,"L3",1
0.245858180997097,"on",30,"L3",1
0.248362325262705,"on",30,"L3",1
0.251068004850593,"on",30,"L3",1
0.254011253592546,"on",30,"L3",1
0.254983804327761,"on",30,"L3",1
0.256688748707423,"on",30,"L3",1
0.257321029702977,"on",30,"L3",1
0.258395461434881,"on",30,"L3",1
0.259167590019604,"on",30,"L3",1
0.2601102206125,"on",30,"L3",1
0.261054969161493,"on",30,"L3",1
0.261826928982141,"on",30,"L3",1
0.263556272059947,"on",30,"L3",1
0.265297861190212,"on",30,"L3",1
0.265381513025664,"on",30,"L3",1
0.267046912642278,"on",30,"L3",1
0.268819595000631,"on",30,"L3",1
0.270536003322594,"on",30,"L3",1
0.270612185105215,"on",30,"L3",1
0.272002058535899,"on",30,"L3",1
0.272421332332202,"on",30,"L3",1
0.274261980008534,"on",30,"L3",1
0.276137480564642,"on",30,"L3",1
0.276824824069356,"on",30,"L3",1
0.278041784332917,"on",30,"L3",1
0.279979510660575,"on",30,"L3",1
0.281971947427604,"on",30,"L3",1
0.284017589082483,"on",30,"L3",1
0.284393183295584,"on",30,"L3",1
0.286117618115061,"on",30,"L3",1
0.288280792668766,"on",30,"L3",1
0.290517460057778,"on",30,"L3",1
0.292677977339256,"on",30,"L3",1
0.29283965496584,"on",30,"L3",1
0.295125942700172,"on",30,"L3",1
0.29526089611458,"on",30,"L3",1
0.297795963515045,"on",30,"L3",1
0.300461170187955,"on",30,"L3",1
0.300523212078872,"on",30,"L3",1
0.303273990604638,"on",30,"L3",1
0.306250530569999,"on",30,"L3",1
0.307384112616619,"on",30,"L3",1
0.309416543594969,"on",30,"L3",1
0.31281651235648,"on",30,"L3",1
0.31335145052025,"on",30,"L3",1
0.316432639973608,"on",30,"L3",1
0.318687130059639,"on",30,"L3",1
0.320294311447884,"on",30,"L3",1
0.323590565518396,"on",30,"L3",1
0.324363969227265,"on",30,"L3",1
0.328218560519767,"on",30,"L3",1
0.328566243615776,"on",30,"L3",1
0.332690459088191,"on",30,"L3",1
0.332786437240964,"on",30,"L3",1
0.333729386894617,"on",30,"L3",1
0.336899492246627,"on",30,"L3",1
0.337115292802689,"on",30,"L3",1
0.340791936525242,"on",30,"L3",1
0.341597120643674,"on",30,"L3",1
0.344396083066776,"on",30,"L3",1
0.347703148642304,"on",30,"L3",1
0.350735010227604,"on",30,"L3",1
0.353510918123138,"on",30,"L3",1
0.356058865325992,"on",30,"L3",1
